CEP	LOGRADOURO	BAIRRO	LAT	LONG
52091139	Travessa Adolfo Caminha	Córrego do Jenipapo	-8.00524890	-34.93590830
52490574	1ª Travessa da Recuperação	Guabiraba	-7.95763670	-34.91735360
52490352	1ª Travessa Diamante	Guabiraba	-7.96178110	-34.92087710
52490322	1ª Travessa Formosa	Guabiraba	-7.96239920	-34.92184730
52171221	1ª Travessa General Souza Gomes	Guabiraba	-7.96891130	-34.97075250
52490012	1ª Travessa Padre Mosca de Carvalho	Guabiraba	-7.96272190	-34.92433870
52490372	1ª Travessa Rio Doce	Guabiraba	-7.96130030	-34.92057820
52291156	1ª Travessa São Lázaro	Guabiraba	-7.96219220	-34.98062310
52490576	2ª Travessa da Recuperação	Guabiraba	-7.95401600	-34.91589520
52171222	2ª Travessa General Souza Gomes	Guabiraba	-7.96997040	-34.97219980
52291800	Avenida da Recuperação	Guabiraba	-7.98804090	-34.93322240
52291000	Avenida da Recuperação - de 2630/2631 ao fim	Guabiraba	-7.98715330	-34.93294740
52291900	Avenida da Recuperação 1901	Guabiraba	-7.98608280	-34.93681020
52291015	Avenida Embaixador Assis Chateaubriand	Guabiraba	-7.99284620	-34.93783650
52490010	Avenida Padre Mosca de Carvalho	Guabiraba	-7.96503740	-34.92436320
52091480	Avenida Professor Barros Lima	Guabiraba	-8.06758520	-34.89690380
52171210	Estrada da FOP	Guabiraba	-7.99800060	-34.96027560
52291420	Estrada da Ladeira do Sereno	Guabiraba	-8.66572200	-35.72433480
52490000	Estrada da Mumbeca	Guabiraba	-7.95147020	-34.96127020
52490230	Estrada de Pau-ferro	Guabiraba	-7.99407080	-34.95339870
52291256	Estrada do Barro Branco	Guabiraba	-7.93725380	-34.92715030
52291175	Estrada do Morno	Guabiraba	-7.96499330	-34.95806040
52291017	Estrada do Orfanato	Guabiraba	-7.96027610	-34.96269550
52171215	Estrada dos Macacos	Guabiraba	-7.99454620	-34.95314650
52490200	Praça da Bíblia	Guabiraba	-7.96474210	-34.92327120
52490260	Rua AJalmar Correia	Guabiraba	-7.96483520	-34.92289150
52490150	Rua Álvaro Nicéas Pires	Guabiraba	-7.96571230	-34.92593060
52490410	Rua Alvorada	Guabiraba	-7.96301290	-34.92070140
52291011	Rua Amadeu do Carmo Ferreira	Guabiraba	-7.99234870	-34.93877530
52490120	Rua Amaro Luíz de Carvalho	Guabiraba	-7.96585350	-34.92502660
52490450	Rua Arlinda Pereira de Santana	Guabiraba	-7.95216040	-34.91309850
52291013	Rua Bacharel Augusto Genuino Albuquerque	Guabiraba	-7.99279480	-34.93925940
52171180	Rua Barão de Serra Branca	Guabiraba	-7.93046130	-34.89504120
52490060	Rua Bartolomeu Marques	Guabiraba	-7.96426090	-34.92410000
52490390	Rua Bela	Guabiraba	-7.96265510	-34.92036350
52291016	Rua Campos Floridos	Guabiraba	-7.93959990	-34.91679680
52490300	Rua Capitão Benedito Bragança	Guabiraba	-7.96085250	-34.93156330
52291410	Rua Cataguases	Guabiraba	-7.94175440	-34.92164230
52291411	Rua Chalé	Guabiraba	-7.94953490	-34.91931330
52291412	Rua Chapada do Norte	Guabiraba	-8.02993240	-34.93889400
52291413	Rua Chiador	Guabiraba	-7.94579640	-34.92321260
52291430	Rua Clodoaldo da Silva Torres	Guabiraba	-7.96483520	-34.92289150
52291135	Rua Coração de Maria	Guabiraba	-7.96125610	-34.97422570
52490520	Rua Coronel Geraldo Matos	Guabiraba	-8.12803220	-34.93649460
52490480	Rua Coronel Ivan Rui de Oliveira	Guabiraba	-7.96483520	-34.92289150
52291510	Rua Córrego da Prata	Guabiraba	-7.97219870	-34.92912740
52291012	Rua Craveiro Leite	Guabiraba	-7.99282840	-34.94084370
52490380	Rua Cristal	Guabiraba	-7.96225980	-34.92021170
52490340	Rua Cristalina	Guabiraba	-7.96220750	-34.92135430
52291271	Rua Cruzeiro do Oeste	Guabiraba	-7.99119450	-34.93335690
52490330	Rua da Amizade	Guabiraba	-7.96253620	-34.92156040
52291427	Rua da Esperança	Guabiraba	-8.00131140	-34.92299450
52490325	Rua da Paz	Guabiraba	-7.98604090	-34.92317840
52490360	Rua da Vitória	Guabiraba	-7.96137290	-34.92080860
52490270	Rua Delegado José Batista Moreno	Guabiraba	-8.10976450	-35.18855510
52490460	Rua Deputado Constancio Maranhão	Guabiraba	-8.12475090	-38.72662930
52490030	Rua Desembargador Guerra Barreto	Guabiraba	-7.96336410	-34.92409890
52490350	Rua Diamante	Guabiraba	-7.96199000	-34.92093490
52490220	Rua Doutor Artur Orlando de Andrade Bezerra	Guabiraba	-7.96544720	-34.92396520
52490040	Rua Doutor Pedro Camelo	Guabiraba	-7.96367030	-34.92415790
52490530	Rua Doutor Roberto Agra	Guabiraba	-8.04405850	-34.89994740
52490170	Rua Doutor Sinésio de Medeiros Correia	Guabiraba	-7.96512950	-34.92388750
52291260	Rua Doutora Amélia de Siqueira	Guabiraba	-7.99237350	-34.93385160
52490190	Rua Doutora Rita Gomes Albuquerque	Guabiraba	-7.96576380	-34.92407560
52490110	Rua Enéas Jorge Andrade	Guabiraba	-7.96576320	-34.92473590
52490400	Rua Fascinação	Guabiraba	-7.96303350	-34.92054830
52490580	Rua Florasense	Guabiraba	-7.95735410	-34.91576880
52490100	Rua Folclorista Luiz da Câmara Cascudo	Guabiraba	-7.96483960	-34.92396800
52490320	Rua Formosa	Guabiraba	-7.96232020	-34.92160480
52171220	Rua General Souza Gomes	Guabiraba	-7.96839990	-34.97356930
52490510	Rua Inês de Castro	Guabiraba	-8.11716080	-34.92099610
52490180	Rua Jornalista José Mariano Melo	Guabiraba	-8.06020060	-34.93664950
52490080	Rua José Geraldo de Carvalho	Guabiraba	-8.10648110	-34.95802980
52490130	Rua Léa Pabst Craveiro	Guabiraba	-7.96553230	-34.92535460
52291425	Rua Morada Verde	Guabiraba	-8.05180200	-34.95975640
52291010	Rua Poeta Solano Trindade	Guabiraba	-7.99255620	-34.94004090
52490290	Rua Primo Schincariol	Guabiraba	-7.95872830	-34.92545270
52490540	Rua Radialista Edilson Torres	Guabiraba	-7.96483520	-34.92289150
52490020	Rua Reitor Geraldo Lafayete	Guabiraba	-7.96306470	-34.92405480
52490310	Rua Rio Botafogo	Guabiraba	-7.96372210	-34.92147820
52490370	Rua Rio Doce	Guabiraba	-7.96154390	-34.92053660
52490140	Rua Roque Paes Barreto	Guabiraba	-7.96576900	-34.92563290
52291185	Rua Santa Vitória	Guabiraba	-7.96069400	-34.97669100
52291155	Rua São Lázaro	Guabiraba	-7.96509400	-34.98051770
52291423	Rua Sempre Verde	Guabiraba	-8.15160100	-34.90943690
52490490	Rua Senador Darcy Ribeiro	Guabiraba	-8.04550460	-34.92061520
52490050	Rua Ubirajara Justiniano Reis	Guabiraba	-7.96396070	-34.92412770
52490160	Rua Valciano Machado	Guabiraba	-29.68119060	-53.83561130
52490240	Rua Valpiano Machado	Guabiraba	-7.96483520	-34.92289150
52291690	Rua Vila Aritana	Guabiraba	-8.01486100	-34.91950500
52291014	Rua Vitória Brasil	Guabiraba	-7.96137290	-34.92080860
52490470	Rua Waldemar da Silva Telles	Guabiraba	-23.66587790	-46.48404730
52490500	Rua Walter Turton	Guabiraba	-8.04517570	-34.89221620
52490280	Rua Yitzhak Rabin	Guabiraba	-19.84559070	-43.93351050
52490411	Travessa Alvorada	Guabiraba	-7.96301290	-34.92070140
52490341	Travessa Cristalina	Guabiraba	-7.96182690	-34.92131960
52490005	Travessa da Estrada da Mumbeca	Guabiraba	-7.96424430	-34.92358230
52490572	Travessa da Recuperação	Guabiraba	-7.95856460	-34.91363950
52490351	Travessa Diamante	Guabiraba	-7.96199000	-34.92093490
52490401	Travessa Fascinação	Guabiraba	-7.96303930	-34.92048470
52490321	Travessa Formosa	Guabiraba	-7.96238680	-34.92169550
52490011	Travessa Padre Mosca de Carvalho	Guabiraba	-7.95872830	-34.92545270
52490371	Travessa Rio Doce	Guabiraba	-7.96215740	-34.92085440
52291157	Travessa São Lázaro	Guabiraba	-7.96276180	-34.98029020
52110426	1ª Travessa Avenca	Mangabeira	-8.02400020	-34.90294190
52110167	1ª Travessa Lage do Una	Mangabeira	-8.02421050	-34.90280000
52110142	2ª Travessa da Mangueira	Mangabeira	-8.02980570	-34.94089890
52110168	2ª Travessa Lage do Una	Mangabeira	-8.02421050	-34.90280000
52110232	2ª Travessa Maria Gonçalves	Mangabeira	-8.02401650	-34.90179020
52110143	3ª Travessa da Mangueira	Mangabeira	-8.02983000	-34.94182600
52110235	Avenida Norte Miguel Arraes de Alencar	Mangabeira	-8.02585470	-34.90614910
52110140	Estrada da Mangabeira	Mangabeira	-8.02530680	-34.90337030
52110190	Rua Ametista	Mangabeira	-8.08547670	-34.94413500
52110440	Rua Aracatiara	Mangabeira	-8.02361070	-34.90424220
52110450	Rua Aripibu	Mangabeira	-8.02313810	-34.90385550
52110452	Rua Aripibu - até 99998 - lado par	Mangabeira	-8.02313810	-34.90385550
52110351	Rua Arnópolis	Mangabeira	-8.02366490	-34.90269410
52110425	Rua Avenca	Mangabeira	-8.02322620	-34.90329690
52110155	Rua Azurita	Mangabeira	-8.02457150	-34.90362760
52110325	Rua Baguari	Mangabeira	-8.02269020	-34.90342290
52110360	Rua Baldim	Mangabeira	-8.02339610	-34.90251820
52110355	Rua Barra Verde	Mangabeira	-8.02341440	-34.90552240
52110350	Rua Beluno	Mangabeira	-8.02367650	-34.90218170
52110150	Rua Campo Alegre	Mangabeira	-8.02608140	-34.90294100
52110300	Rua Coremas	Mangabeira	-8.02444630	-34.90403910
52110240	Rua da Lira	Mangabeira	-8.02546740	-34.90153160
52110145	Rua da Mangabeira	Mangabeira	-8.02530680	-34.90337030
52110147	Rua da Mangabeira - de 41/42 ao fim	Mangabeira	-8.02519330	-34.90646030
52110390	Rua Desembargador Heráclito Cavalcanti	Mangabeira	-8.02343810	-34.90035120
52110270	Rua do Cinema	Mangabeira	-8.02442100	-34.90092490
52210140	Rua do Rio	Mangabeira	-8.02217670	-34.90345950
52110420	Rua Dom Maurício	Mangabeira	-8.02357960	-34.90403440
52110500	Rua dos Velhos	Mangabeira	-8.02273570	-34.89857580
52110205	Rua Guamari	Mangabeira	-8.02448110	-34.90313970
52110345	Rua Iguaí	Mangabeira	-8.02441490	-34.90268370
52110570	Rua Jacob	Mangabeira	-8.04756750	-34.94176550
52110455	Rua Lage de Una	Mangabeira	-8.02391620	-34.90427050
52110200	Rua Lídice	Mangabeira	-8.88986080	-36.49523710
52110170	Rua Lindóia	Mangabeira	-8.02574500	-34.90449410
52110340	Rua Maratá	Mangabeira	-8.02483360	-34.90271950
52110230	Rua Maria Gonçalves	Mangabeira	-8.02421160	-34.90155330
52110605	Rua Monte Horeb	Mangabeira	-8.02410280	-34.90751500
52110260	Rua Nicéas Arcoverde Gusmão	Mangabeira	-8.02387130	-34.90072380
52110160	Rua Nova Friburgo	Mangabeira	-8.02577850	-34.90285420
52110610	Rua Ori	Mangabeira	-8.02131950	-34.90744500
52110250	Rua Santelmo	Mangabeira	-8.02494960	-34.90108680
52110241	Rua Tapejara	Mangabeira	-8.02556440	-34.90415800
52110473	Rua Tuína	Mangabeira	-8.02294230	-34.90284960
52110256	Rua Turvo	Mangabeira	-19.90783700	-43.94669350
52110290	Rua Ubiratã	Mangabeira	-8.02339360	-34.90507790
52110590	Rua Umbuzeiro	Mangabeira	-8.02430010	-34.90459540
52110180	Rua Zelândia	Mangabeira	-8.00031160	-34.89807600
52110472	Subida da Avenca	Mangabeira	-8.02327290	-34.90200680
52110320	Subida do Gil	Mangabeira	-8.02412060	-34.90310380
52110441	Travessa Aracatiara	Mangabeira	-8.02361070	-34.90424220
52110427	Travessa Avenca	Mangabeira	-8.02383170	-34.90289420
52110352	Travessa Beluno	Mangabeira	-8.02367650	-34.90218170
52110600	Travessa da Jaqueira	Mangabeira	-8.01082830	-34.95422840
52110166	Travessa Lage de Una	Mangabeira	-8.02420560	-34.90309220
52110474	Vila São José	Mangabeira	-8.01783420	-34.89652870
52211060	1ª Subida do Cotó	Água Fria	-8.01643360	-34.90457950
52211471	1ª Travessa Angical	Água Fria	-8.01335330	-34.90044770
52111621	1ª Travessa Antônio Meira	Água Fria	-8.01849880	-34.90312330
52211041	1ª Travessa Arapixuna	Água Fria	-8.01722030	-34.90510780
52111414	1ª Travessa Córrego da Calma	Água Fria	-8.01888180	-34.89964560
52130553	1ª Travessa Francisco Xavier	Água Fria	-7.98974980	-34.84349170
52211624	1ª Travessa Iracema Guerra	Água Fria	-8.01491980	-34.89682350
52120428	1ª Travessa Major Guilherme Bonifácio	Água Fria	-8.02096610	-34.88761840
52211065	1ª Travessa Mercúrio	Água Fria	-8.01572340	-34.90598630
52211121	1ª Travessa Petrovina	Água Fria	-8.01183270	-34.89782970
52130015	1ª Travessa Professora Lourdes Dutra	Água Fria	-8.01801180	-34.89286480
52211322	1ª Travessa São José	Água Fria	-8.01519060	-34.89757120
52211341	1ª Travessa Tamandare	Água Fria	-8.01605370	-34.89892820
52211042	2ª Travessa Arapixuna	Água Fria	-8.01722030	-34.90510780
52111501	2ª Travessa Avelar	Água Fria	-8.01881420	-34.90009240
52211062	2ª Travessa Conde de Sabugosa	Água Fria	-8.02025010	-34.90342780
52111290	2ª Travessa do Meio	Água Fria	-8.01967290	-34.89659820
52130555	2ª Travessa Francisco Xavier	Água Fria	-12.94008800	-38.49823200
52211625	2ª Travessa Iracema Guerra	Água Fria	-8.01491980	-34.89682350
52120429	2ª Travessa Major Guilherme Bonifácio	Água Fria	-8.02096610	-34.88761840
52211112	2ª Travessa Padre Jerônimo de Castro	Água Fria	-8.01161180	-34.89813500
52211053	2ª Travessa Pastor Evangélico Benóby Carvalho de Souza	Água Fria	-8.01491980	-34.89682350
52130016	2ª Travessa Professora Lourdes Dutra	Água Fria	-8.01801180	-34.89286480
52111642	2ª Travessa Quarenta	Água Fria	-8.01526260	-34.90165970
52211043	3ª Travessa Arapixuna	Água Fria	-8.01723270	-34.90512090
52211063	3ª Travessa Conde de Sabugosa	Água Fria	-8.02029520	-34.90359020
52130019	3ª Travessa Maria Brígida	Água Fria	-8.01557600	-34.89499430
52130017	3ª Travessa Professora Lourdes Dutra	Água Fria	-8.01799490	-34.89288350
52111643	3ª Travessa Quarenta	Água Fria	-8.01527440	-34.90167410
52211044	4ª Travessa Arapixuna	Água Fria	-8.01723270	-34.90512090
52130018	4ª Travessa Professora Lourdes Dutra	Água Fria	-8.01799010	-34.89288870
52211045	5ª Travessa Arapixuna	Água Fria	-8.01724510	-34.90513400
52130425	5ª Travessa Professora Lourdes Dutra	Água Fria	-8.01797790	-34.89290220
52131000	Avenida Aníbal Benévolo	Água Fria	-8.01007050	-34.89882590
52130005	Avenida Aníbal Benévolo - de 303 ao fim - lado ímpar	Água Fria	-8.00907400	-34.89318640
52130000	Avenida Beberibe	Água Fria	-8.01541450	-34.89054500
52130970	Avenida Beberibe, 2150 Loja 1	Água Fria	-8.01894860	-34.89334320
52111410	Avenida Manoel Lopes	Água Fria	-8.01843660	-34.89914750
52111260	Beco Cariri	Água Fria	-8.02125030	-34.89704540
52111530	Córrego da Calma	Água Fria	-8.01922720	-34.90068580
52111000	Estrada Velha de Água Fria	Água Fria	-8.02103030	-34.89626030
52120306	Rua Abaetetuba	Água Fria	-8.02046100	-34.88668040
52211210	Rua Abaiaba	Água Fria	-8.01605070	-34.89841560
52120480	Rua Abdon Lima	Água Fria	-8.02199890	-34.89475430
52130430	Rua Abufari	Água Fria	-8.00970860	-34.89490010
52211510	Rua Acangatá	Água Fria	-8.01060110	-34.89845920
52130421	Rua Aciole	Água Fria	-8.00870150	-34.89416620
52211680	Rua Agronômica	Água Fria	-8.01588730	-34.95014670
52130410	Rua Ajapi	Água Fria	-8.00908450	-34.89381840
52211400	Rua Alcobaça	Água Fria	-19.87425600	-43.95873420
52120145	Rua Alegre	Água Fria	-8.02111810	-34.89304930
52111390	Rua Aline	Água Fria	-8.01965890	-34.89857090
52211420	Rua Almirante Barroso	Água Fria	-8.01240100	-34.89805130
52120160	Rua Almirante Noronha	Água Fria	-8.02006630	-34.89351050
52120185	Rua Alto Bonito	Água Fria	-8.01525680	-34.89471850
52211500	Rua Alto do Deodato	Água Fria	-8.01247350	-34.89913670
52211540	Rua Alto do Guilhermino	Água Fria	-8.01156290	-34.89711630
52130022	Rua Alto do Pereirinha	Água Fria	-8.01475190	-34.89630500
52211490	Rua Altolândia	Água Fria	-8.01328300	-34.89893840
52211472	Rua Ananias	Água Fria	-8.01771370	-34.89675090
52120165	Rua Angelim	Água Fria	-8.01558120	-34.87626760
52211470	Rua Angical	Água Fria	-8.01262230	-34.90059690
52211480	Rua Anitópolis	Água Fria	-8.01332640	-34.89946110
52120470	Rua Antônio Ferreira	Água Fria	-8.02039840	-34.89208220
52211301	Rua Apinagés	Água Fria	-8.01460320	-34.90020440
52130026	Rua Aquinópolis	Água Fria	-8.01526680	-34.89635620
52211302	Rua Aramari	Água Fria	-8.01537320	-34.89897880
52111581	Rua Aramboré	Água Fria	-8.01685840	-34.90137330
52111602	Rua Aramina	Água Fria	-8.01798220	-34.90105390
52211072	Rua Arapixuna	Água Fria	-8.01841350	-34.90459820
52111610	Rua Araponã	Água Fria	-8.01755470	-34.90257850
52211240	Rua Aratinga	Água Fria	-8.01362520	-34.90192280
52211265	Rua Araxá	Água Fria	-8.01825080	-34.91122130
52111431	Rua Arenópolis	Água Fria	-8.01879990	-34.89785640
52111614	Rua Atalanta	Água Fria	-8.01693290	-34.90279540
52111500	Rua Avelar	Água Fria	-8.01942220	-34.90059840
52121120	Rua Barão de Alagoas	Água Fria	-8.03939520	-34.87378440
52211440	Rua Barão de Lucena	Água Fria	-8.01161760	-34.90071100
52120590	Rua Barão de Melgaço	Água Fria	-8.02225320	-34.89611250
52211330	Rua Beatriz	Água Fria	-8.01549560	-34.89946520
52111750	Rua Belo Horizonte	Água Fria	-8.01196460	-34.89640620
52111330	Rua Belo Jardim	Água Fria	-8.01728210	-34.89503080
52111510	Rua Berilo	Água Fria	-8.01844760	-34.90008120
52211090	Rua Bilac	Água Fria	-8.01565020	-34.90311250
52120275	Rua Bom Conselho	Água Fria	-8.02124520	-34.89113680
52111480	Rua Botovi	Água Fria	-8.01814890	-34.90016050
52211580	Rua Buritís	Água Fria	-8.01012460	-34.89572270
52111241	Rua Canastra	Água Fria	-8.01965060	-34.89534420
52211248	Rua Capitão Valdir	Água Fria	-8.12095030	-34.95220280
52111690	Rua Caxias	Água Fria	-8.01736210	-34.89641290
52130460	Rua Colatina	Água Fria	-8.00855710	-34.89581440
52211068	Rua Conde de Sabugosa	Água Fria	-8.01892190	-34.90379290
52121105	Rua Constança	Água Fria	-8.01669550	-34.88353760
52120302	Rua Cordeiro	Água Fria	-8.01946570	-34.89006290
52121095	Rua Coronel Urbano Ribeiro de Sena	Água Fria	-8.01680050	-34.88606460
52211050	Rua Córrego Antônio Rodrigues	Água Fria	-8.01555990	-34.90438320
52111600	Rua Córrego Bombeirense	Água Fria	-8.01748840	-34.90084420
52211250	Rua Córrego do Deodato	Água Fria	-8.01361940	-34.90041620
52111580	Rua Córrego João Francisco	Água Fria	-8.01884680	-34.90183280
52120550	Rua Correntes	Água Fria	-8.01663700	-34.89084100
52121130	Rua Cratem	Água Fria	-8.01691540	-34.88539370
52211650	Rua Curitiba	Água Fria	-8.00844810	-34.92140520
52111432	Rua da Cutia	Água Fria	-8.01748460	-34.89761980
52211530	Rua da Jaqueira	Água Fria	-8.01295890	-34.89804340
52120300	Rua da Regeneração	Água Fria	-8.02105590	-34.88747010
52120440	Rua da Sagrada Familia	Água Fria	-8.02195240	-34.88297270
52211300	Rua da Vitória	Água Fria	-7.96137290	-34.92080860
52211290	Rua Daniel	Água Fria	-8.01435200	-34.90093550
52111350	Rua das Barreiras	Água Fria	-8.01990240	-34.89689310
52121093	Rua das Contendas	Água Fria	-8.01725280	-34.89129840
52211200	Rua das Missões	Água Fria	-8.01223100	-34.89855220
52120205	Rua das Moças	Água Fria	-8.01972070	-34.88560080
52211430	Rua Deodoro da Fonseca	Água Fria	-8.01189330	-34.90136710
52111511	Rua Dez de Janeiro	Água Fria	-8.01841340	-34.89959540
52111680	Rua Dezesseis	Água Fria	-8.02265190	-34.88616540
52111490	Rua Dezessete	Água Fria	-8.01849680	-34.89986490
52111437	Rua do Colégio	Água Fria	-8.01825650	-34.89143680
52211705	Rua do Ferreira	Água Fria	-8.01182780	-34.89744880
52211660	Rua do Jenipapo	Água Fria	-8.01355320	-34.89721280
52120295	Rua do Machado	Água Fria	-8.02052290	-34.88888160
52120490	Rua do Oeste	Água Fria	-8.02073440	-34.88578130
52130420	Rua do Trilho	Água Fria	-8.00910500	-34.89424770
52120201	Rua Dona Sinhá	Água Fria	-8.01875870	-34.88996680
52111650	Rua dos Anjos	Água Fria	-8.01764920	-34.89718930
52111240	Rua Doutor Eudes Costa	Água Fria	-8.01939410	-34.89557420
52130020	Rua Doutor Pereira da Silva	Água Fria	-8.01616620	-34.89414630
52111560	Rua Egas Muniz	Água Fria	-8.01653940	-34.89806430
52111540	Rua Elza	Água Fria	-8.01814030	-34.90058040
52211460	Rua Epitácio Pessoa	Água Fria	-8.01298530	-34.90037200
52121110	Rua Espírito Santo	Água Fria	-8.01757390	-34.88551680
52120570	Rua Expedicionário Jamil Dagli	Água Fria	-8.02090420	-34.88344220
52211790	Rua Felipe Camarão	Água Fria	-8.06734700	-34.87904750
52111301	Rua Filismino da Silva	Água Fria	-8.01559940	-34.90079650
52111710	Rua Flora	Água Fria	-8.02040120	-34.89512750
52130223	Rua Floraí	Água Fria	-8.00872950	-34.89548170
52130440	Rua Florânia	Água Fria	-8.00920790	-34.89549850
52111604	Rua Florescente	Água Fria	-8.01819120	-34.90239720
52130360	Rua Florestópolis	Água Fria	-8.00990540	-34.89553340
52211160	Rua Fragoso	Água Fria	-8.01169130	-34.89870090
52130530	Rua Francisco Xavier	Água Fria	-7.98974980	-34.84349170
52111280	Rua Frei Onofre	Água Fria	-8.02052030	-34.89566730
52111745	Rua Genipapo	Água Fria	-8.01355320	-34.89721280
52130011	Rua Grenal	Água Fria	-8.01561680	-34.89542570
52211255	Rua Grotão	Água Fria	-7.18539210	-34.88286640
52111520	Rua Guapimirim	Água Fria	-8.01874770	-34.90057710
52120253	Rua Guaporé	Água Fria	-8.11583070	-34.94934760
52120410	Rua Guarujá	Água Fria	-8.01857330	-34.88770920
52120290	Rua Herculândia	Água Fria	-8.02202580	-34.88761950
52211520	Rua Hermes da Fonseca	Água Fria	-8.01931430	-34.89389340
52111412	Rua Ibiapina	Água Fria	-8.01922110	-34.89918120
52211570	Rua Ideal	Água Fria	-8.01049590	-34.89593130
52211275	Rua Itapoana	Água Fria	-8.06954360	-34.90030780
52120254	Rua Izaura Carneiro da Cunha	Água Fria	-8.01995830	-34.88804170
52120150	Rua Japaranduba	Água Fria	-8.01991230	-34.89326600
52211590	Rua João Cândido	Água Fria	-8.01176760	-34.90225660
52111310	Rua João Uzêda Luna	Água Fria	-8.01862480	-34.89514800
52120230	Rua João Xavier Pedrosa	Água Fria	-8.02156260	-34.89072090
52120420	Rua Joaquim Gonçalves Torreiro	Água Fria	-8.01944660	-34.88751680
52120175	Rua Jornalista José Campelo Júnior	Água Fria	-8.01742400	-34.89062630
52211171	Rua José Amaral	Água Fria	-8.01344480	-34.90376920
52120580	Rua José Demétrio Filho	Água Fria	-8.01932120	-34.88675790
52211410	Rua José Félix	Água Fria	-8.01458560	-34.89801020
52111250	Rua José Fernandes de Souza	Água Fria	-8.01828840	-34.89368410
52120560	Rua José Fulgino de Melo	Água Fria	-8.01865810	-34.89240290
52211180	Rua Júlio José de Souza	Água Fria	-8.01160250	-34.89815420
52120170	Rua Júlio Ramos	Água Fria	-8.02061070	-34.89364220
52111270	Rua Jurumirim	Água Fria	-8.02072360	-34.89666490
52111430	Rua Ladeira de Pedra	Água Fria	-8.01633620	-34.90046090
52111413	Rua Lapela	Água Fria	-8.01953930	-34.89955710
52211310	Rua Lidia Rodrigues Alves	Água Fria	-8.01624820	-34.89984930
52130013	Rua Lilaz	Água Fria	-8.01565660	-34.89547760
52111550	Rua Luiz Cerqueira	Água Fria	-8.01694390	-34.89737940
52211390	Rua Luiz Corrêa	Água Fria	-8.01469650	-34.89972080
52120430	Rua Major Guilherme Bonifácio	Água Fria	-8.01974770	-34.88708070
52120240	Rua Major Pajuaba	Água Fria	-8.02117500	-34.88989820
52211675	Rua Mameluco	Água Fria	-8.03721000	-34.91495500
52130224	Rua Manoel Brazão	Água Fria	-8.01136840	-34.90199220
52120140	Rua Manoel Silva	Água Fria	-8.01829780	-34.88853000
52121125	Rua Marcílio Dias	Água Fria	-8.01926290	-34.88528150
52121090	Rua Maria Alice	Água Fria	-8.01810020	-34.88590930
52111474	Rua Maria Augusta	Água Fria	-8.01843360	-34.89622390
52130021	Rua Maria Brígida	Água Fria	-8.01505360	-34.89529430
52121100	Rua Maria Digna	Água Fria	-8.21277250	-34.92206410
52211220	Rua Maria Gouveia	Água Fria	-8.01333170	-34.90277140
52211040	Rua Mercúrio	Água Fria	-8.01551480	-34.90515890
52120610	Rua Moema	Água Fria	-8.01808530	-34.89188790
52211780	Rua Monte Alegre	Água Fria	-8.01249400	-34.90101090
52211360	Rua Monte Claro	Água Fria	-8.01542660	-34.89892840
52111320	Rua Nazaré	Água Fria	-8.01762580	-34.89533640
52211700	Rua Nossa Senhora de Fátima	Água Fria	-8.01126050	-34.89908910
52211100	Rua Nova Ibiá	Água Fria	-8.05730800	-34.93296290
52211110	Rua Padre Jerônimo de Castro	Água Fria	-8.01075560	-34.89810510
52111271	Rua Padre Públio Calado	Água Fria	-8.01491980	-34.89682350
52130461	Rua Pampola	Água Fria	-8.00805200	-34.89615140
52211380	Rua Paraná	Água Fria	-8.01449600	-34.89881580
52130463	Rua Paranaíba	Água Fria	-8.00826570	-34.89463830
52111440	Rua Penápolis	Água Fria	-8.01713640	-34.89797390
52211120	Rua Petrovina	Água Fria	-8.01099750	-34.89743720
52211550	Rua Piramutaba	Água Fria	-8.01191110	-34.89642840
52211075	Rua Pirapitanga	Água Fria	-8.01764440	-34.90350870
52211070	Rua Pita	Água Fria	-8.01474370	-34.90397070
52211417	Rua Professor Adalberto Neves	Água Fria	-8.01575940	-34.89756320
52130010	Rua Professora Lourdes Dutra	Água Fria	-8.01716260	-34.89377100
52211640	Rua Quarenta	Água Fria	-8.01538470	-34.90175790
52111715	Rua Quarenta e Quatro	Água Fria	-8.01527440	-34.90167410
52111615	Rua Quarenta e Um	Água Fria	-8.01538470	-34.90175790
52111613	Rua Quilombos	Água Fria	-8.01642990	-34.90186270
52211670	Rua Quinze de Novembro	Água Fria	-8.01918450	-34.85338960
52120304	Rua Ramiro Macêdo	Água Fria	-8.02041640	-34.88688720
52211370	Rua Rio Apá	Água Fria	-8.01506710	-34.89829900
52211560	Rua Rio Guaíba	Água Fria	-8.01107310	-34.89638130
52120235	Rua Rio Igarapé	Água Fria	-8.02167160	-34.88945480
52211695	Rua Rio Ivaí	Água Fria	-25.46604970	-49.18655780
52211280	Rua Rodrigues Alves	Água Fria	-8.01435220	-34.90095460
52111611	Rua Sabaúna	Água Fria	-8.01588360	-34.90160220
52111433	Rua Sabinópolis	Água Fria	-8.01673850	-34.90058770
52130025	Rua Safira	Água Fria	-8.01614680	-34.89454230
52130014	Rua Salesópolis	Água Fria	-8.01589230	-34.89576550
52211230	Rua Santa Efigênia	Água Fria	-8.01352610	-34.90231770
52211635	Rua Santa Fé	Água Fria	-8.02265980	-34.92327550
52120135	Rua São Bento	Água Fria	-8.02349560	-34.89554020
52111460	Rua São Braz	Água Fria	-8.01830910	-34.89691130
